latitude,longitude,frp
-15.54476,135.00046,7.4
-15.54608,135.07466,10.4
-15.5758,134.99564,10.5
-15.58379,135.07549,5.9
-16.09358,136.07764,4.5
-16.12638,136.01424,4.4
-16.18102,136.85338,6.4
-16.18047,136.85727,6.4
-16.15397,136.64543,6.2
-16.18913,136.87047,5.7
-16.18736,136.85832,11.1
-16.19137,136.85495,11.1
-16.19714,136.86378,9.5
-16.37958,135.97687,14.8
-16.19826,136.856,15.9
-16.38016,135.97269,6.9
-16.09646,136.03151,15.4
-16.08946,136.08119,4.6
-16.1828,136.86554,5.2
-16.15287,136.65332,5.4
-15.54901,134.91238,3.2
-12.98685,141.63704,34.3
-16.17991,136.86115,5.2
-16.18447,136.85391,6.4
-16.19081,136.85886,11.1
-16.21974,136.86722,4.3
-16.2141,136.8822,4.5
-16.19481,136.85548,15.9
-16.19537,136.85161,4.1
-16.19202,136.87488,5.7
-16.18569,136.86995,5.7
-16.18336,136.86166,5.2
-16.18792,136.85443,11.1
-16.17935,136.86502,5.2
-16.01444,136.60925,23.2
-16.13452,135.98137,7
-16.15452,136.64148,6.2
-16.15744,136.64597,6.2
-16.158,136.64201,6.2
-16.14703,136.64438,4.4
-16.14995,136.64885,7.8
-16.15508,136.63756,2.2
-16.05199,136.60277,25.6
-15.36427,141.69913,6.1
-16.05546,136.60329,25.6
-15.36498,141.69493,6.1
-16.11455,136.02104,6.4
-16.13623,135.96884,8.9
-16.12866,135.9976,2.7
-16.1368,135.96468,3.2
-16.12224,136.0179,4.8
-16.11398,136.02519,4.9
-16.12281,136.01375,6.3
-16.12129,135.95862,6.6
-16.10001,136.03204,15.4
-16.11536,135.97481,5
-16.11595,135.97063,3.4
-15.54654,134.93076,21.6
-16.08533,136.08478,6.4
-14.33423,143.66368,9.6
-16.0075,136.60822,5.5
-14.33099,143.68221,3
-16.08818,136.03874,5.6
-14.3355,143.65637,5.8
-15.60184,135.03519,16.8
-14.33082,143.65929,9.9
-15.57945,135.07948,12.1
-15.36047,134.34891,7
-15.60057,135.0363,15
-15.59183,135.07204,5.1
-15.50273,134.9641,11
-15.56774,134.94308,26.5
-15.57952,134.99617,5.6
-15.58014,134.99162,2.9
-15.56772,134.99913,8.4
-15.56711,134.94766,17.7
-15.55349,135.07578,5.3
-15.56336,134.9191,11.9
-15.56277,134.95169,17.7
-15.55897,134.89503,7.1
-15.55096,134.98268,7.9
-15.55282,134.96892,5.6
-12.99126,141.63327,5.6
-15.54342,134.92566,21.6
-15.50398,134.95505,8.6
-15.3713,134.33824,3.6
-15.53967,134.92516,13.1
-15.53844,134.93434,11.8
-15.50382,134.99446,9.7
-15.51747,135.00591,7.8
-15.50336,134.95958,11
-15.50239,134.94785,8.7
-15.50118,134.957,44.6
-12.981,141.62697,13.9
-15.49279,134.95346,22.1
-15.50462,134.9505,8.6
-15.4965,134.98174,12.2
-15.49652,134.95399,22.1
-15.49216,134.95805,54.8
-15.49716,134.9494,22.1
-15.48408,134.96149,21.5
-15.48656,134.97115,15.6
-15.36114,134.34399,7
-15.37066,134.34317,12.2
-12.97951,141.63576,5.4
-12.99051,141.63768,34.3
-15.36129,134.31387,8
-13.60531,142.02596,7.4
-15.06538,133.22112,45.3
-13.60979,142.02206,4.4
-15.06126,133.22057,18.1
-13.08128,142.99573,6.6
-13.60237,142.02075,7.4
-13.60313,142.01624,12.9
-13.06116,143.04034,7.6
-13.07093,143.03133,11.2
-13.06697,143.03064,9.7
-13.07185,143.02614,9.2
-13.05918,143.04225,6.1
-13.08209,143.00348,7.8
-13.07725,143.00795,7.2
-13.08297,142.99825,6.3
-13.06802,143.03841,8.2
-13.06316,143.04294,6.1
-13.0689,143.03319,8.2
-13.98621,136.46136,3.6
-12.99567,141.6295,4.7
-12.82765,143.25232,3.6
-12.99493,141.63391,4.7
-13.00374,141.62642,8.7
-13.99091,132.91919,3.4
-12.98168,141.64525,6
-13.88172,132.80643,6.3
-12.98759,141.63263,5.6
-12.9868,141.64337,32.7
-12.98392,141.632,13.9
-12.98467,141.62761,13.9
-12.98825,141.63454,23.4
-12.98753,141.63893,32.7
-13.99505,132.91972,3.4
-12.98163,141.62883,5.1
-12.94426,141.67227,30.7
-12.95088,141.67798,33.1
-15.35728,134.34346,8.7
-13.88587,132.80705,6.3
-14.34328,129.89052,2.9
-13.96119,132.88814,2.6
-13.93233,132.87209,3.5
-13.92454,132.86719,8.2
-13.93284,132.8683,5.3
-13.90928,132.82245,8.8
-13.92188,132.85533,11.7
-13.89002,132.80769,9.2
-13.90147,132.81746,5.7
-13.89731,132.81685,5.7
-13.59932,134.33871,7.9
-13.88222,132.80252,6.3
-14.32997,126.88891,8.2
-12.36535,141.71684,9.7
-14.32948,126.89374,8.2
-12.96299,143.33733,3.1
-12.96705,143.33804,4.8
-13.0755,143.0183,10.3
-15.35995,134.32376,10.4
-15.50089,134.94995,8.6
-16.21755,136.88274,4.5
-16.21864,136.87497,10.6
-16.21919,136.87109,4.3
-16.217,136.88663,4.5
-16.1977,136.85989,15.9
-16.1937,136.86325,9.5
-16.19882,136.85213,4.1
-16.18513,136.87383,5.7
-16.18969,136.86659,4.4
-16.18169,136.87331,6.7
-16.18225,136.86943,6.7
-16.15342,136.64937,5.4
-16.18158,136.84949,4.5
-16.15216,136.63307,5.1
-16.1505,136.64491,4.4
-16.1516,136.63702,5.1
-15.27237,141.77565,5.1
-16.14813,136.63651,5.1
-16.14758,136.64044,4.4
-16.12809,136.00175,7
-16.12667,135.95883,5.3
-16.1298,135.98921,4.3
-16.11042,136.02466,4.9
-16.11185,136.02541,5
-16.10415,136.02844,5.6
-16.11724,135.9745,7.9
-16.11659,136.01764,6.3
-16.09301,136.08176,4.6
-16.10771,136.02899,5.6
-14.33487,143.66,9.6
-16.09173,136.03926,5.6
-15.60124,135.03972,16.8
-14.32953,143.66669,6.2
-15.57204,135.0784,30.1
-15.59331,135.071,4.1
-15.58316,135.08005,3.5
-15.59994,135.0408,15
-15.56024,134.91394,7.2
-15.57766,134.98201,26.5
-15.5665,134.95222,17.7
-15.57145,134.99968,10.5
-15.56399,134.91447,7.2
-15.56274,134.92368,11.9
-15.56338,134.94711,17.7
-15.55841,134.95572,16.4
-15.53557,135.0685,5
-15.55024,134.9032,4.2
-15.51809,135.00128,5.2
-15.54465,134.91647,9.8
-15.51871,134.99664,5.2
-15.50754,134.995,9.7
-15.50709,134.96008,54.4
-15.50268,134.9919,15.3
-15.50432,134.96205,44.6
-12.98019,141.63766,5.7
-15.49091,134.96713,12.9
-15.50552,134.95297,8.7
-15.49277,134.98123,7.2
-15.48718,134.96661,15.6
-15.3695,134.34023,6.8
-15.36062,134.31883,8
-15.37268,134.34575,4.1
-15.06027,133.22812,6.3
-15.06077,133.22435,6.3
-13.6135,142.02274,4.4
-13.07946,143.01904,5.2
-13.07945,143.00615,6.1
-13.07764,143.01649,11.7
-13.07002,143.03653,11.2
-13.07549,143.00543,6.1
-13.07368,143.01575,11.7
-13.06513,143.04105,7.6
-13.07287,143.03392,8.2
-13.07638,143.01311,10.3
-13.0822,142.99052,6.6
-13.07417,143.00203,7.2
-13.06978,143.028,15.9
-13.26089,141.88353,7.6
-13.03794,142.71722,5.1
-13.03707,142.72224,10.6
-12.82973,143.26411,4.4
-12.99344,141.64272,8.5
-12.9986,141.63455,4.7
-12.97876,141.64017,5.4
-12.97946,141.64207,5.7
-12.98386,141.63829,32.7
-12.98458,141.6339,23.4
-12.95162,141.67354,38.6
-12.9472,141.67732,33.1
-13.95706,132.88747,4.7
-12.55125,142.1779,6.5
-13.9287,132.86769,8.2
-13.92819,132.87149,6.7
-13.91722,132.85869,11.7
-13.89417,132.80836,9.2
-13.89833,132.80899,2.8
-13.59995,134.33409,7.9
-12.31604,141.75957,15.4
-14.33046,126.88411,8.4
-13.87905,132.79422,6.4
-12.3168,141.75504,7.1
-13.92119,132.79608,3.5
-13.89781,132.81296,5.7
-13.90512,132.8219,8.8
-13.90461,132.82582,8.8
-13.91772,132.8549,11.7
-13.92171,132.79214,3.5
-12.06585,142.27975,8.1
-12.06118,142.28395,11.2
-11.85626,133.37135,14.7
-12.53918,131.44234,4.7
-11.3042,132.06012,11.8
-11.29999,132.05954,11.8
-11.55818,132.84846,6
-11.58619,132.82352,5.9
-12.57681,135.71692,4.8
-11.86086,133.36694,5.5
-12.15633,134.36208,6
-12.54536,136.53064,4.1
-12.22154,134.10881,43.5
-12.22091,134.11337,46.6
-12.56899,132.48109,11.1
-12.21195,134.28807,5.1
-12.57214,132.48938,10.7
-13.28946,132.38057,13.2
-12.18955,136.7458,3.8
-12.0211,142.7935,8.6
-12.18565,136.74893,5.6
-12.55928,135.69023,12.5
-12.55872,135.69415,12.5
-12.45316,136.42175,4.5
-11.75831,142.46259,5.4
-13.28572,132.37602,8.7
-13.36275,132.18318,10.4
-11.81454,142.36726,12.5
-13.30382,132.40317,10.4
-14.3018,126.86914,11.8
-12.02507,142.79425,8.6
-11.77225,142.70996,7.4
-11.82859,142.42612,11.5
-13.38319,132.19427,7.5
-13.33559,132.35814,81.4
-11.82606,142.4411,18.8
-13.36545,132.19612,5.1
-13.36974,132.19675,10.6
-13.39555,132.20013,5.6
-11.82008,142.59602,5.5
-13.38424,132.21948,7.9
-13.39814,132.22829,12.1
-13.42756,132.20305,6.6
-13.42379,132.19832,6.6
-12.86166,136.43802,4
-12.86738,136.44652,3
-14.16235,126.53442,6
-14.15605,126.5335,6
-14.17903,126.52864,1.9
-12.04878,142.28683,5.3
-12.05209,142.2674,29.1
-12.02803,142.79153,5
-12.06256,142.29922,6.2
-12.06174,142.30408,6.2
-11.99929,142.79199,7.9
-12.02394,142.69452,6.1
-12.02406,142.79079,9.9
-12.02318,142.79601,9.9
-12.03937,142.75917,41.4
-14.33131,126.88641,7.4
-11.76498,142.42253,4.3
-13.26929,132.37422,6
-11.86454,142.70673,8.2
-11.82944,142.42113,11.9
-12.79371,136.33249,2.4
-12.31436,136.49185,4.5
-11.30545,132.42949,11.7
-11.31624,132.44243,4.4
-11.98117,142.7782,4.4
-14.30702,126.87901,6.4
-14.33078,126.89123,16.4
-12.04028,142.75398,39.1
-14.30131,126.87377,11.8
-12.03502,142.7498,40
-12.02994,142.78976,4.1
-12.03631,142.75333,39.1
-12.04122,142.76157,25.6
-12.04209,142.75635,16.7
-12.02353,142.72115,3.2
-12.0656,142.30473,6.2
-12.00727,142.79323,5.3
-11.8269,142.43611,18.8
-12.06421,142.28947,13
-12.05594,142.26807,29.1
-12.06282,142.27422,24
-12.06035,142.2888,5.5
-11.98522,142.73061,8.4
-12.05154,142.3174,15.8
-12.06364,142.26936,24
-12.062,142.27907,11.2
-12.05429,142.27776,10.4
-12.05979,142.26871,24
-12.05346,142.28264,10.4
-12.06143,142.259,10.5
-14.16289,126.52916,6
-12.05676,142.2632,56
-12.05758,142.25833,56
-12.01947,142.34213,6.5
-14.17603,126.52576,5.3
-14.15957,126.53107,5.4
-12.87134,136.4433,4.5
-11.82522,142.44608,12.9
-13.4131,132.21358,5.8
-13.39762,132.23238,12.1
-13.40724,132.22539,8.4
-13.40294,132.22479,8.4
-13.40775,132.2213,8.4
-13.40681,132.21419,7.4
-13.39384,132.22768,12.1
-13.38479,132.21539,7.7
-13.39175,132.22884,22
-11.78904,142.7074,3.9
-13.37941,132.22302,9.5
-13.37995,132.21892,9.5
-13.37297,132.20549,11.5
-13.37243,132.20959,10.1
-12.79029,136.33199,2.4
-11.76888,142.42323,4.3
-13.36169,132.19139,5.1
-13.26558,132.36964,6
-13.3345,132.36647,28.9
-13.27407,132.37082,8.2
-13.30332,132.40709,10.7
-13.3234,132.3853,9.6
-13.35899,132.17848,151.4
-11.77622,142.71066,6.9
-11.82064,142.37848,14.6
-13.31915,132.38474,9.6
-13.31865,132.38867,9.6
-13.30907,132.39592,9.1
-13.31441,132.38806,4.2
-13.30856,132.39992,5.2
-13.31491,132.38412,4.2
-11.77538,142.47867,4.9
-11.75546,142.71243,5.6
-11.75636,142.7072,5.6
-11.78148,142.4901,4.3
-11.80202,142.37027,5.4
-13.273,132.37419,10.2
-11.76447,142.42531,7.5
-12.59504,134.32758,5.2
-13.57494,129.97426,6.1
-11.75268,142.32831,11.6
-11.76241,142.36574,9.3
-11.73934,142.40781,6.9
-11.75852,142.36508,9.3
-12.16376,134.3903,5.3
-11.70911,142.32603,6.1
-11.73628,142.40211,6.9
-11.70388,142.30988,25.7
-11.70607,142.32043,8.1
-11.70303,142.3148,8.1
-11.70691,142.31549,8.1
-12.55815,135.69807,20.3
-12.6131,136.42377,2.9
-12.55214,136.53168,3.8
-12.5659,135.74315,4.4
-12.56691,135.71143,4.2
-12.88781,132.53601,6.7
-12.31097,136.49135,2.9
-12.31613,136.50345,5.7
-12.31667,136.49976,5.7
-11.32708,132.48509,2.4
-12.18618,136.74529,6.1
-12.57529,132.49762,6.3
-12.1425,136.52162,1.9
-12.40419,134.17773,7.4
-12.39475,134.78456,4.3
-12.32318,134.58173,11.8
-12.32644,134.58112,13.7
-12.32951,134.58597,13.7
-12.57477,132.50148,4.9
-12.58569,132.48337,9.3
-12.36109,134.07007,5.8
-12.581,132.48665,7.8
-12.20823,134.28761,2
-12.5758,132.49379,6.3
-12.57112,132.49707,6.3
-12.55698,132.47557,8.9
-12.12253,135.35208,4.4
-12.56546,131.45038,84
-12.55651,131.44919,5.1
-11.73543,142.40714,6.9
-11.32609,132.48515,5
-12.53706,131.43886,6.8
-12.21145,133.16943,3.7
-12.10107,134.25536,3.7
-12.19778,133.16489,17
-12.21368,133.16713,7.1
-12.20748,133.16888,3.7
-12.16877,133.1264,50.3
-12.20351,133.16833,6.9
-11.85699,133.3683,7.6
-11.95261,133.16518,6.2
-11.85633,133.37326,7.6
-11.86024,133.37379,8.2
-11.59561,132.78508,3.6
-11.85243,133.37271,7.6
-11.84786,133.37711,3.6
-11.85166,133.37575,9.2
-11.59511,132.78865,3.1
-11.73878,132.88895,4.6
-11.58168,132.82648,10.7
-11.58668,132.81998,2.5
-11.56784,132.77765,5
-11.58203,132.7941,3.2
-11.57995,132.77934,5.5
-11.15568,132.18167,5.7
-11.30443,132.43695,8.8
-11.30083,132.43263,11.7
-11.15517,132.18552,5.6
-11.30134,132.42889,11.7
-11.1515,132.18111,5.7
-11.151,132.18494,5.6
-11.15385,132.18533,9.4
-11.93438,135.80507,1.9
-12.15094,134.35808,1.7
-11.31675,132.43871,4.4
-11.82775,142.43109,11.5
-12.06092,142.30894,6
-12.05623,142.31317,9.7
-12.0587,142.29857,10.1
-12.05953,142.2937,5.5
-12.06503,142.28462,8.1
-12.0601,142.31381,6
-12.30952,141.74579,1.7
-12.31549,141.75612,12
-12.04119,142.74878,39.1
-14.31219,126.88926,6.5
-14.30803,126.86959,11.8
-14.30753,126.87428,11.8
-12.04153,142.77025,20.2
-14.30081,126.87848,6.4
-14.31167,126.89408,6.5
-12.03948,142.77199,6.2
-12.04035,142.76678,25.6
-12.06338,142.29436,13
-12.03812,142.75569,40
-12.03725,142.76088,6.2
-12.0301,142.70627,7.2
-12.00638,142.79849,13.7
-12.0244,142.71596,3.2
-12.02568,142.68423,6.9
-12.02481,142.68938,6.9
-12.05511,142.2729,29.1
-12.05814,142.27843,11.2
-12.05897,142.27356,24
-11.97511,142.71819,7.7
-11.97907,142.71884,7.7
-14.16972,126.52484,5.3
-11.86058,142.70602,8.2
-12.03193,142.33916,4.7
-14.16916,126.53032,7.7
-14.16644,126.52673,13.4
-12.31775,136.49237,4.5
-12.86111,136.44174,4
-12.86398,136.446,1.9
-13.42326,132.20244,6.6
-13.41466,132.20123,1.5
-13.40243,132.22887,17.7
-13.41896,132.20184,1.5
-13.40033,132.23,7.9
-13.40462,132.23056,7.9
-13.40517,132.2265,24
-11.81064,142.70041,5.2
-13.38746,132.22826,11.1
-13.37673,132.21016,9.4
-13.37351,132.2014,11.5
-13.36921,132.20082,11.5
-13.37513,132.18904,6.2
-11.80668,142.69971,5.1
-12.13966,136.51743,40.9
-13.33873,132.36719,53.2
-13.36222,132.18729,10.4
-11.82437,142.45111,12.9
-11.76738,142.71449,7.4
-11.76341,142.71381,7.9
-11.32247,132.48822,7.3
-11.81674,142.37785,14.6
-11.81759,142.37289,14.6
-13.30281,132.411,10.7
-12.33066,135.92616,2.7
-11.79899,142.36459,7.6
-13.2986,132.41023,10.7
-13.27724,132.3748,14.7
-13.28098,132.37938,11.7
-13.27353,132.3748,8.2
-11.76923,142.42101,7.7
-13.27777,132.37541,8.2
-13.27724,132.37938,18.9
-13.26612,132.36559,8.2
-12.69073,136.41643,5.8
-11.76076,142.37564,11.5
-11.7488,142.32762,11.6
-11.70827,142.33098,6.1
-12.31951,136.50397,6.8
-11.69407,142.34383,14.3
-11.70219,142.31975,8.1
-11.69796,142.34448,8.3
-12.6,134.31909,2
-12.5459,136.52695,4.1
-12.56277,135.69075,12.5
-12.57737,135.71301,3.4
-12.44976,136.42126,3.4
-12.54724,135.72447,4.5
-12.31328,136.49924,5.7
-12.1357,135.99434,5.9
-13.33133,132.35762,81.4
-12.15324,134.35712,7.7
-12.12964,135.99338,4.5
-12.32747,134.57794,13
-12.58048,132.49049,7.8
-12.3238,134.57741,13
-12.57997,132.49434,4.5
-12.15263,134.36153,5.8
-12.57265,132.48552,10.7
-12.03344,135.57425,6.1
-12.56848,132.48495,14.6
-12.59254,130.72617,6.1
-12.57498,131.44707,3.1
-12.56993,131.45096,84
-12.21716,134.11284,7.2
-12.20107,133.17068,5.3
-12.54153,131.43944,6.4
-12.20504,133.17125,5.3
-12.59318,130.72118,14.4
-11.73926,132.88541,2.3
-11.85695,133.36639,5.5
-12.20901,133.1718,4.9
-12.19557,133.16721,7
-12.19629,133.162,7
-12.48303,130.74997,7.3
-11.8609,133.36884,8.2
-11.86016,133.37187,14.7
-11.58769,132.98882,9.8
-11.85557,133.3763,14.7
-11.58119,132.83002,7.8
-11.5896,132.9865,6.3
-11.5835,132.78345,8.7
-11.58912,132.80228,6.7
-11.58961,132.79874,4.6
-11.58044,132.77576,5.8
-11.30494,132.43323,11.7
-12.13912,136.52112,40.9
-11.15021,132.18094,14
-11.14968,132.18475,10.2
-12.56098,131.44978,5.1
-11.30369,132.06403,5.6
-11.15438,132.1815,11.8
-12.21341,134.11229,7.2
-11.77135,142.71519,7.4
-11.58863,132.80582,6.7
-11.56317,132.84195,7.7
-11.56268,132.84549,7.7
-11.58154,132.79765,3.2
-11.85177,133.37766,7.3
-11.85097,133.38069,4.5
-11.56833,132.77405,5.1
-11.85567,133.37822,7.3
-12.19954,133.16776,6.9
-11.86156,133.36389,2.1
-11.95982,133.1714,5.8
-12.18326,133.13902,19.7
-12.13857,136.5248,25.1
-12.54813,131.44353,6.1
-12.54366,131.44292,4.7
-12.15157,134.35365,1.7
-12.55204,131.44862,6.1
-12.21653,134.1174,7.2
-12.03985,135.57919,7.8
-12.5695,132.47725,11.1
-12.03288,135.57817,6.1
-12.57163,132.49321,6.3
-12.57946,132.4982,4.5
-12.58517,132.48723,7.8
-12.3299,134.58711,12.9
-12.32685,134.58226,11.8
-11.75935,142.36012,4.7
-12.18282,136.74477,6.1
-12.18228,136.7484,5.6
-12.5318,134.44328,5.9
-12.32006,136.50027,6.8
-12.31721,136.49606,4.5
-12.55467,135.69754,13.6
-12.54668,135.72836,5.2
-12.57794,135.70908,3.4
-12.45942,136.4265,1.1
-12.56287,135.71481,3.2
-12.54929,136.52745,4.1
-11.69711,142.34946,8.3
-11.70523,142.32536,8.7
-11.701,142.35011,8.3
-11.74963,142.32271,11.6
-11.70489,142.35078,8.7
-13.3308,132.36165,28.9
-11.76158,142.37068,9.3
-12.69018,136.42015,3.8
-13.26983,132.37021,6
-13.26875,132.37358,10.2
-11.76971,142.41823,4.3
-11.77146,142.47798,2.7
-13.57517,129.96997,15.4
-13.27673,132.37878,11.7
-13.29845,132.37779,6
-13.2937,132.38116,8
-13.2942,132.37724,6
-11.75817,142.69666,8.9
-13.31385,132.39235,9.1
-11.75944,142.71313,7.9
-13.3133,132.39661,9.1
-13.31808,132.39301,11.6
-13.31964,132.38098,11.1
-13.38049,132.21481,9.4
-11.98304,142.7195,12.1
-13.36598,132.192,5.1
-13.33504,132.3623,28.9
-13.33613,132.35399,81.4
-13.36383,132.17494,5.1
-11.78596,142.70146,3.9
-13.36329,132.17908,5.1
-11.78416,142.71204,9.3
-13.33929,132.36293,53.2
-11.78019,142.71136,6.9
-11.80271,142.69899,5.1
-13.37619,132.21425,9.4
-13.39745,132.19891,2.3
-13.3837,132.22359,7.9
-13.39604,132.22942,22
-13.40571,132.22244,24
-13.4088,132.213,4.6
-11.98214,142.72472,12.1
-14.17961,126.52334,1.9
-13.40828,132.21715,4.6
-13.41362,132.20947,4.9
-14.159,126.5363,5.4
-12.86057,136.44548,1.9
-14.1527,126.53543,5.4
-14.16584,126.53219,7
-12.87079,136.44704,3
-12.0156,142.34148,6.5
-12.06061,142.26385,10.5
-12.05373,142.25768,56
-12.05126,142.27223,29.1
-11.85662,142.70531,7.4
-12.06446,142.26453,10.5
-12.05264,142.28749,5.3
-12.02924,142.71141,7.2
-12.00328,142.79263,5.3
-12.03722,142.74809,39.1
-12.01126,142.79385,13.9
-12.01921,142.79527,9.9
-12.03899,142.75047,40
-12.02598,142.78905,8.6
-12.04244,142.76505,20
-14.3065,126.88385,6.4
-14.32511,126.88575,7.4
-32.44958,116.21605,2.8
-32.81797,115.96691,37
-33.3248,122.97057,81.7
-33.32589,122.965,24
-33.3286,122.97163,81.7
-33.36947,122.91412,62.2
-33.33076,122.96048,24
-33.38627,122.8896,4.7
-33.37653,122.89856,16.4
-33.38736,122.88409,5.3
-33.37056,122.90858,62.2
-33.38469,122.88766,8
-33.37166,122.90304,63.1
-33.37984,122.89214,8.7
-33.37016,122.90112,50.9
-33.37288,122.90772,50.9
-33.35346,122.92573,6.5
-33.36211,122.92227,9.3
-33.32969,122.96604,24
-33.33672,122.95039,34.5
-33.34051,122.95142,34.5
-32.99611,116.55901,8.6
-33.31992,122.97511,70.5
-33.90427,116.72749,6.5
-33.31829,122.9629,16.6
-33.90366,116.7318,6.5
-33.98288,118.92634,8.9
-33.39104,115.9682,6.5
-33.92962,116.14812,4.8
-33.93304,116.14876,4.8
-33.00008,116.55544,8.6
-33.38761,115.96757,6.5
-32.99947,116.55968,8.6
-33.38358,115.9713,3.1
-32.9967,116.55477,8.6
-32.81055,115.96993,3.6
-32.98803,116.14462,4.2
-32.44619,116.21539,8.3
-32.46606,116.0221,3.5
-33.76218,121.58579,2.1
-33.37762,122.89303,6.4
-33.36909,122.90667,50.9
-33.38249,122.88856,6.4
-33.3814,122.89408,6.4
-33.36803,122.91223,53.6
-33.37879,122.89768,8.7
-33.36568,122.91308,62.2
-33.33564,122.95595,34.5
-33.36317,122.91673,135.6
-33.33944,122.957,34.5
-33.35832,122.92123,9.3
-33.33456,122.96152,21.8
-33.90764,116.72818,2.7
-33.32372,122.97615,81.7
-33.31721,122.96848,70.5
-34.06805,116.70202,0.9
-33.61583,118.1427,2.7
-33.39386,115.97324,1.6
-32.98463,116.14395,4.2
-33.39164,115.96373,6.5
-33.38016,115.97061,3.1
-32.81115,115.96558,3.6
-32.81396,115.9706,37
-33.92619,116.14746,5.3
-33.36885,115.95033,2.5
-33.37228,115.95104,2.5
-33.387,115.97197,6
-33.39043,115.97261,6
-34.04382,116.07308,3.7
-33.32101,122.96952,70.5
-33.35725,122.92678,9.3
-33.32209,122.96395,16.6
-33.35239,122.93129,38
-33.34159,122.94588,20
-33.34645,122.94137,24.5
-33.35132,122.93685,38
-33.34753,122.93581,38
-33.36696,122.91776,53.6
-33.36459,122.91862,14
-33.375,122.89663,6
-33.38574,122.88213,8
-34.38076,119.30017,3.9
-33.36678,122.90753,62.2
-33.37544,122.90409,16.4
-34.38007,119.30443,3.9
-32.42047,115.97832,3.6
-31.70492,116.31828,2.4
-32.42744,116.02853,32.5
-32.16376,116.12366,18.8
-32.1745,116.12148,3.4
-31.71682,116.23486,5.8
-32.157,116.12228,4.6
-31.91795,116.52983,5.7
-31.69859,116.26564,11.1
-31.698,116.26979,11.1
-31.70255,116.26214,3.2
-31.69581,116.26082,5.2
-31.68116,116.26647,5.5
-31.69126,116.26846,3.9
-31.38619,115.91612,2.4
-31.64767,116.32494,4.2
-30.8049,115.67287,1
-31.70136,116.27045,16
-31.70156,116.31763,2.4
-32.43084,116.02917,8.2
-32.4589,115.9283,2.1
-31.68848,116.26367,3.9
-32.16655,116.12857,20.4
-32.16714,116.12435,19.4
-32.16435,116.11945,18.8
-32.16317,116.12788,5
-31.72416,116.23198,5.8
-31.72078,116.23134,5.8
-31.70195,116.2663,16
-31.68234,116.25814,15.9
-31.69918,116.26147,5.2
-30.28885,115.61016,12.1
-30.29224,115.61079,1.9
-31.68571,116.25882,15.9
-31.68453,116.26714,5.5
-31.69522,116.26497,11.1
-32.17052,116.12503,19.4
-31.72138,116.22714,5.8
-32.16038,116.12297,18.8
-32.43023,116.03347,8.2
-32.43143,116.02487,2.9
-31.71741,116.2307,7.7
-16.56848,124.03305,1.9
-16.57489,124.0434,12.9
-16.58529,124.04972,3.5
-21.1027,117.117,6.3
-16.60373,124.90075,7.8
-16.59096,124.87341,6.1
-16.6076,124.88239,4.5
-16.56535,124.0198,1.8
-16.57966,124.04855,12.9
-16.58044,124.06052,2.1
-16.58049,124.04465,12.9
-16.55411,124.01749,5
-16.57803,124.04366,18.4
-16.57884,124.0397,13.8
-16.55894,124.02249,7.8
-16.52865,123.99905,7.7
-16.49819,124.0046,17.9
-16.5117,124.02405,4.5
-16.50241,123.98454,7.7
-16.47264,124.12574,9.2
-16.50073,123.99249,11.3
-16.49598,123.98729,4.3
-16.49426,123.99541,4.1
-16.48953,123.99007,4.1
-16.5055,123.9977,11.3
-16.4999,123.99648,11.3
-16.49496,124.07584,4
-20.59514,116.78197,2.5
-21.69892,114.99715,2.1
-16.57572,124.03944,24.4
-16.58284,124.04879,2.3
-16.6047,124.89613,7.8
-16.60263,124.87663,4.5
-16.59578,124.87981,6.1
-16.60856,124.87778,4.5
-16.58205,124.05268,9.7
-16.57963,124.0645,2.1
-16.56766,124.03704,1.9
-16.50503,124.08396,6
-16.57324,124.03841,13.8
-16.57243,124.04237,18.4
-16.53333,124.00468,2.7
-16.52843,124.02824,4.8
-16.5342,124.00049,2.7
-16.49963,124.08163,9.4
-16.49576,124.072,4
-16.50805,123.98553,7.7
-16.49345,123.99927,4.2
-16.47348,124.12175,3.2
-16.48476,123.98492,5.8
-16.48925,124.07495,3.1
-16.51063,124.14186,3.4
-16.49903,124.00056,17.9
-16.58447,124.05358,7.2
-16.50155,123.9886,7.7
-14.30598,126.89778,13.2
-16.49876,123.99062,12.4
-16.49712,123.9987,12.2
-16.50603,123.98364,7.6
-16.44699,123.95779,3.5
-16.4772,123.98158,3
-16.45258,123.95907,3.5
-16.47253,123.97579,4.6
-14.31286,126.8994,9.1
-16.43266,123.94234,11.1
-16.42209,123.96503,3.1
-16.40536,123.93313,4.3
-16.40804,123.93325,5.9
-14.2952,126.88098,8.3
-14.30746,126.89102,13.2
-14.30058,126.88938,13.2
-14.29344,126.86028,5.2
-14.29988,126.85971,6.6
-14.18046,126.52278,9.3
-16.42222,123.93636,8.8
-16.38955,123.938,2.3
-16.41742,123.9314,8.8
-16.39519,123.939,2.3
-16.5036,123.99561,12.4
-16.50189,124.00402,12.2
-16.4117,123.9308,4.3
-16.4884,123.98405,2.1
-16.49632,124.00266,12.2
-16.47158,124.12408,12.3
-16.49794,123.99465,12.4
-16.48278,123.9829,3
-16.45741,123.964,4.9
-16.46694,123.97455,4.6
-16.41092,123.93448,4.3
-16.42787,123.93729,7.1
-16.42137,123.94044,8.7
